time,value_temp,value_hum,value_acid,value_PV,label
2023-05-04 05:30:00+00:00,9.2,59.0,6.6,4.0,0
2023-05-04 05:40:00+00:00,9.3,58.0,6.6,4.0,0
2023-05-04 05:50:00+00:00,9.4,60.0,6.5,4.1,0
2023-05-04 06:00:00+00:00,9.5,60.0,6.5,4.1,0
2023-05-04 06:10:00+00:00,9.6,59.0,6.5,4.1,0
2023-05-04 06:20:00+00:00,9.8,60.0,6.5,4.1,0
2023-05-04 06:30:00+00:00,9.9,57.0,6.5,5.4,0
2023-05-04 06:40:00+00:00,10.1,58.0,6.5,5.7,0
2023-05-04 06:50:00+00:00,6.986820936239778,56.0,6.5,5.9,1
2023-05-04 07:00:00+00:00,7.186820936239779,59.0,6.5,5.9,1
2023-05-04 07:10:00+00:00,7.386820936239778,55.0,6.4,6.0,1
2023-05-04 07:20:00+00:00,7.586820936239779,54.0,6.4,5.9,1
2023-05-04 07:30:00+00:00,7.786820936239779,54.0,6.3,5.9,1
2023-05-04 07:40:00+00:00,8.086820936239778,54.0,6.2,5.9,1
2023-05-04 07:50:00+00:00,8.286820936239778,53.0,6.1,5.9,1
2023-05-04 08:00:00+00:00,8.586820936239778,52.0,6.1,5.9,1
2023-05-04 08:10:00+00:00,8.786820936239778,52.0,6.0,6.0,1
2023-05-04 08:20:00+00:00,9.086820936239778,52.0,6.0,6.0,1
2023-05-04 08:30:00+00:00,9.486820936239777,53.0,6.0,5.95,1
2023-05-04 08:40:00+00:00,9.68682093623978,50.5,5.95,5.975,1
2023-05-04 08:50:00+00:00,9.88682093623978,48.0,5.9,6.0,1
2023-05-04 09:00:00+00:00,10.086820936239778,58.0,5.9,5.9,1
2023-05-04 09:10:00+00:00,10.38682093623978,53.0,5.9,5.9,1
2023-05-04 09:20:00+00:00,10.586820936239778,52.0,5.9,6.0,1
2023-05-04 09:30:00+00:00,10.786820936239778,51.0,5.9,6.0,1
2023-05-04 09:40:00+00:00,10.986820936239777,54.0,5.9,5.9,1
2023-05-04 09:50:00+00:00,11.18682093623978,52.0,5.9,5.9,1
2023-05-04 10:00:00+00:00,11.38682093623978,50.0,5.9,6.0,1
2023-05-04 10:10:00+00:00,14.8,54.0,5.9,6.0,0
2023-05-04 10:20:00+00:00,14.9,50.0,5.9,6.0,0
2023-05-04 10:30:00+00:00,15.0,50.0,5.9,6.0,0
2023-05-04 10:40:00+00:00,15.3,49.0,5.9,6.1,0
2023-05-04 10:50:00+00:00,15.5,49.0,5.9,6.1,0
2023-05-04 11:00:00+00:00,15.6,49.0,5.9,6.1,0
2023-05-04 11:10:00+00:00,15.8,48.0,6.0,6.0,0
2023-05-04 11:20:00+00:00,15.8,49.0,6.1,6.1,0
2023-05-04 11:30:00+00:00,15.9,48.0,6.3,6.0,0
2023-05-04 11:40:00+00:00,16.0,50.0,6.4,6.0,0
2023-05-04 11:50:00+00:00,15.9,52.0,6.4,5.8,0
2023-05-04 12:00:00+00:00,16.0,54.0,6.6,6.0,0
2023-05-04 12:10:00+00:00,15.9,56.0,6.5,5.9,0
2023-05-04 12:20:00+00:00,15.9,59.0,6.6,5.8,0
2023-05-04 12:30:00+00:00,15.8,57.0,6.6,5.9,0
2023-05-04 12:40:00+00:00,15.8,57.0,6.6,5.8,0
2023-05-04 12:50:00+00:00,15.6,57.0,6.5,5.8,0
2023-05-04 13:00:00+00:00,15.6,53.0,6.6,5.7,0
2023-05-04 13:10:00+00:00,15.5,58.0,6.5,5.6,0
2023-05-04 13:20:00+00:00,15.5,54.0,6.6,5.5,0
2023-05-04 13:30:00+00:00,15.4,50.0,6.6,5.3,0
2023-05-04 13:40:00+00:00,15.3,53.0,6.6,5.0,0
2023-05-04 13:50:00+00:00,15.2,58.0,6.6,5.3,0
