time,value_temp,value_hum,value_acid,value_PV,label
2023-08-12 00:49:04+00:00,16.6,179.0,10.5,0.6,error
2023-08-12 02:29:04+00:00,16.1,179.0,10.5,0.6,error
2023-08-12 04:09:03+00:00,15.8,178.0,10.4,4.1,error
2023-08-12 04:12:23+00:00,15.7,178.0,10.5,4.1,good
2023-08-12 04:25:43+00:00,15.6,178.0,10.5,4.1,good
2023-08-12 04:35:43+00:00,15.6,178.0,10.5,4.1,good
2023-08-12 04:45:43+00:00,15.6,177.0,10.5,4.1,good
2023-08-12 04:59:03+00:00,15.6,174.0,10.5,4.1,good
2023-08-12 05:09:03+00:00,15.5,170.0,10.5,4.1,good
2023-08-12 05:19:02+00:00,15.5,166.0,10.5,4.1,good
2023-08-12 05:29:02+00:00,15.5,163.0,10.5,4.1,good
2023-08-12 05:42:22+00:00,15.5,161.0,10.5,4.1,good
2023-08-12 05:52:22+00:00,15.5,156.0,10.5,4.1,good
2023-08-12 06:02:22+00:00,15.5,153.0,10.5,4.1,good
2023-08-12 06:15:42+00:00,15.4,154.0,10.5,4.1,good
2023-08-12 06:25:42+00:00,15.4,145.0,10.5,4.1,good
2023-08-12 06:35:42+00:00,15.4,139.0,10.5,4.1,good
2023-08-12 06:49:02+00:00,15.4,135.0,10.5,4.1,good
2023-08-12 06:59:02+00:00,15.4,133.0,10.5,4.1,good
2023-08-12 07:09:02+00:00,15.4,132.0,10.5,4.1,good
2023-08-12 07:22:22+00:00,15.4,130.0,10.5,4.1,good
2023-08-12 07:32:22+00:00,15.4,129.0,10.5,4.1,good
2023-08-12 07:42:22+00:00,15.4,127.0,10.5,4.1,good
2023-08-12 07:52:21+00:00,15.4,126.0,10.5,4.1,good
2023-08-12 08:05:41+00:00,15.4,126.0,10.5,4.2,good
2023-08-12 08:15:41+00:00,15.4,125.0,10.6,4.2,good
2023-08-12 08:25:41+00:00,15.4,125.0,10.6,6.1,good
2023-08-12 08:39:01+00:00,15.4,125.0,10.6,6.0,good
2023-08-12 08:49:01+00:00,15.5,125.0,10.6,6.2,good
2023-08-12 08:59:01+00:00,15.5,125.0,10.6,6.2,good
2023-08-12 09:12:21+00:00,15.5,124.0,10.6,6.1,good
2023-08-12 09:22:21+00:00,15.5,125.0,10.6,6.2,good
2023-08-12 09:32:21+00:00,15.5,124.0,10.6,6.2,good
2023-08-12 09:42:21+00:00,15.6,124.0,10.6,6.2,good
2023-08-12 09:55:41+00:00,15.6,125.0,10.7,6.2,good
2023-08-12 10:05:41+00:00,15.6,124.0,10.7,6.2,good
2023-08-12 10:15:40+00:00,15.7,124.0,10.6,6.2,good
2023-08-12 10:29:00+00:00,15.8,124.0,10.6,6.2,good
2023-08-12 10:39:00+00:00,15.8,122.0,10.7,6.2,good
2023-08-12 10:49:00+00:00,15.9,124.0,10.7,6.0,good
2023-08-12 11:02:20+00:00,16.0,126.0,10.7,6.2,good
2023-08-12 11:12:20+00:00,16.0,126.0,10.7,6.2,good
2023-08-12 11:22:20+00:00,16.1,124.0,10.7,6.1,good
2023-08-12 11:35:40+00:00,16.1,124.0,10.7,6.1,good
2023-08-12 11:45:40+00:00,16.2,124.0,10.7,6.1,good
2023-08-12 11:55:40+00:00,16.3,123.0,10.7,6.1,good
2023-08-12 12:05:40+00:00,16.4,124.0,10.7,6.0,good
2023-08-12 12:19:00+00:00,16.5,124.0,10.8,6.1,good
2023-08-12 12:29:00+00:00,16.5,190.0,3.1,6.1,error
2023-08-12 12:39:00+00:00,16.6,124.0,10.8,6.1,error
2023-08-12 12:52:19+00:00,16.6,190.0,3.1,6.1,error
2023-08-12 13:02:19+00:00,16.6,190.0,3.1,6.1,good
2023-08-12 13:12:19+00:00,16.9,125.0,10.8,6.0,error
2023-08-12 13:25:39+00:00,17.0,125.0,10.9,6.1,good
2023-08-12 13:35:39+00:00,17.0,191.0,3.1,6.1,error
2023-08-12 13:45:39+00:00,17.0,190.0,3.1,6.1,good
2023-08-12 13:55:39+00:00,17.3,124.0,10.9,6.0,error
2023-08-12 14:08:59+00:00,17.4,125.0,10.9,6.1,good
2023-08-12 14:18:59+00:00,17.4,192.0,3.1,6.1,error
2023-08-12 14:28:59+00:00,17.6,125.0,10.9,6.1,error
2023-08-12 14:42:19+00:00,17.7,127.0,10.9,6.1,good
2023-08-12 14:52:19+00:00,17.8,130.0,10.9,6.1,good
2023-08-12 15:02:19+00:00,18.0,131.0,10.9,6.0,good
2023-08-12 15:15:39+00:00,18.0,131.0,10.9,6.2,good
2023-08-12 15:25:39+00:00,18.1,130.0,10.9,6.0,good
2023-08-12 15:35:38+00:00,18.2,133.0,10.9,4.3,good
2023-08-12 15:45:38+00:00,18.3,136.0,10.9,6.0,good
2023-08-12 15:58:58+00:00,18.4,135.0,10.9,6.0,good
2023-08-12 16:08:58+00:00,18.5,135.0,10.9,4.7,good
2023-08-12 16:18:58+00:00,18.5,137.0,10.9,3.9,good
2023-08-12 16:32:18+00:00,18.6,140.0,10.9,4.1,good
2023-08-12 16:42:18+00:00,18.6,141.0,10.9,4.1,good
2023-08-12 16:52:18+00:00,18.7,143.0,10.9,4.1,good
2023-08-12 17:05:38+00:00,18.8,143.0,10.9,4.1,good
2023-08-12 17:15:38+00:00,18.8,143.0,10.9,4.1,good
2023-08-12 17:25:38+00:00,18.8,145.0,10.9,3.9,good
2023-08-12 17:38:58+00:00,18.9,147.0,10.9,4.1,good
2023-08-12 17:48:58+00:00,18.9,150.0,10.9,4.1,good
2023-08-12 17:58:57+00:00,19.0,152.0,10.9,4.1,good
2023-08-12 18:08:57+00:00,19.0,156.0,10.9,4.0,good
2023-08-12 18:22:17+00:00,19.0,160.0,10.9,3.4,good
2023-08-12 18:32:17+00:00,19.0,162.0,10.9,2.6,good
2023-08-12 18:42:17+00:00,19.0,163.0,10.9,1.4,good
2023-08-12 18:55:37+00:00,19.0,164.0,10.8,0.9,good
2023-08-12 20:35:36+00:00,18.9,167.0,10.8,0.4,error
2023-08-12 22:15:36+00:00,18.7,166.0,10.8,0.6,error
2023-08-13 00:28:55+00:00,18.5,168.0,10.8,0.4,error
2023-08-13 02:08:54+00:00,18.3,169.0,10.8,0.6,error
2023-08-13 03:48:54+00:00,18.1,175.0,10.7,4.1,error
2023-08-13 03:52:13+00:00,18.0,174.0,10.7,4.1,good
2023-08-13 04:02:13+00:00,18.0,173.0,10.8,3.9,good
2023-08-13 04:15:33+00:00,18.0,172.0,10.8,4.1,good
2023-08-13 04:25:33+00:00,18.0,171.0,10.7,4.1,good
2023-08-13 04:35:33+00:00,18.0,171.0,10.8,4.1,good
2023-08-13 04:48:53+00:00,18.0,170.0,10.7,4.1,good
2023-08-13 04:58:53+00:00,17.9,169.0,10.8,4.1,good
2023-08-13 05:08:53+00:00,17.9,168.0,10.7,4.1,good
2023-08-13 05:22:13+00:00,17.9,162.0,10.8,4.1,good
2023-08-13 05:32:13+00:00,17.9,155.0,10.8,4.1,good
2023-08-13 05:42:13+00:00,17.8,147.0,10.8,3.9,good
2023-08-13 05:52:12+00:00,17.8,143.0,10.8,4.1,good
2023-08-13 06:05:32+00:00,17.8,140.0,10.8,3.9,good
2023-08-13 06:15:32+00:00,17.8,134.0,10.8,4.1,good
2023-08-13 06:25:32+00:00,17.8,137.0,10.8,4.1,good
2023-08-13 06:38:52+00:00,17.8,139.0,10.8,4.1,good
2023-08-13 06:48:52+00:00,17.8,137.0,10.8,4.1,good
2023-08-13 06:58:52+00:00,17.8,134.0,10.8,4.1,good
2023-08-13 07:12:12+00:00,17.8,135.0,10.8,4.1,good
2023-08-13 07:22:12+00:00,17.8,137.0,10.8,4.1,good
2023-08-13 07:32:12+00:00,17.8,138.0,10.8,4.1,good
2023-08-13 07:42:12+00:00,17.8,134.0,10.8,4.1,good
2023-08-13 07:55:32+00:00,17.8,136.0,10.8,4.1,good
2023-08-13 08:05:32+00:00,17.8,133.0,10.8,4.1,good
2023-08-13 08:15:31+00:00,17.8,133.0,10.8,4.1,good
2023-08-13 08:28:51+00:00,17.8,134.0,10.9,4.1,good
2023-08-13 08:38:51+00:00,17.8,133.0,10.8,4.1,good
2023-08-13 08:48:51+00:00,17.9,132.0,10.8,4.1,good
2023-08-13 09:02:11+00:00,17.9,133.0,10.9,5.3,good
2023-08-13 09:12:11+00:00,17.9,131.0,10.9,6.2,good
2023-08-13 09:22:11+00:00,18.0,129.0,10.9,5.7,good
2023-08-13 09:32:11+00:00,18.0,134.0,10.9,6.1,good
2023-08-13 09:45:31+00:00,18.0,131.0,10.9,6.0,good
2023-08-13 09:55:31+00:00,18.0,131.0,10.9,6.4,good
2023-08-13 10:05:31+00:00,18.0,130.0,10.9,6.2,good
2023-08-13 10:18:51+00:00,18.1,132.0,10.9,6.1,good
2023-08-13 10:28:51+00:00,18.1,134.0,10.9,6.1,good
2023-08-13 10:38:51+00:00,18.2,131.0,10.9,6.2,good
2023-08-13 10:52:10+00:00,18.2,130.0,10.9,5.8,good
2023-08-13 11:02:10+00:00,18.3,131.0,10.9,6.2,good
2023-08-13 11:12:10+00:00,18.3,128.0,10.9,6.1,good
2023-08-13 11:25:30+00:00,18.4,128.0,10.9,6.3,good
2023-08-13 11:35:30+00:00,18.5,130.0,10.9,6.3,good
2023-08-13 11:45:30+00:00,18.5,131.0,10.9,6.0,good
2023-08-13 11:55:30+00:00,18.5,130.0,10.9,5.6,good
2023-08-13 12:08:50+00:00,18.6,133.0,10.9,6.0,good
2023-08-13 12:18:50+00:00,18.6,133.0,10.9,6.2,good
2023-08-13 12:28:50+00:00,18.7,129.0,11.0,6.2,good
2023-08-13 12:42:10+00:00,18.8,129.0,10.9,5.8,good
2023-08-13 12:52:10+00:00,18.9,132.0,11.0,5.8,good
2023-08-13 13:02:10+00:00,19.0,135.0,10.9,5.9,good
2023-08-13 13:15:30+00:00,19.0,134.0,10.9,6.2,good
2023-08-13 13:25:29+00:00,19.1,134.0,10.9,6.3,good
2023-08-13 13:35:29+00:00,19.1,134.0,10.9,5.6,good
2023-08-13 13:45:29+00:00,19.2,134.0,11.0,6.1,good
2023-08-13 13:58:49+00:00,19.3,132.0,11.0,5.5,good
2023-08-13 14:08:49+00:00,19.3,137.0,10.9,5.4,good
2023-08-13 14:18:49+00:00,19.4,139.0,10.9,6.4,good
2023-08-13 14:32:09+00:00,19.5,133.0,10.9,5.6,good
2023-08-13 14:42:09+00:00,19.5,132.0,10.9,6.1,good
2023-08-13 14:52:09+00:00,19.5,132.0,10.9,6.1,good
2023-08-13 15:05:29+00:00,19.6,133.0,10.9,6.1,good
2023-08-13 15:15:29+00:00,19.6,139.0,10.9,6.2,good
2023-08-13 15:25:29+00:00,19.7,138.0,10.9,5.7,good
2023-08-13 15:38:49+00:00,19.7,146.0,10.9,4.2,good
2023-08-13 15:48:49+00:00,19.8,152.0,10.9,4.1,good
2023-08-13 15:58:48+00:00,19.8,154.0,10.9,4.1,good
2023-08-13 16:08:48+00:00,19.8,158.0,10.9,4.1,good
2023-08-13 16:22:08+00:00,19.8,156.0,10.9,4.1,good
2023-08-13 16:32:08+00:00,19.8,156.0,10.9,4.1,good
2023-08-13 16:42:08+00:00,19.9,160.0,10.9,4.1,good
2023-08-13 16:55:28+00:00,19.9,156.0,10.9,4.1,good
2023-08-13 17:05:28+00:00,19.9,153.0,10.9,6.1,good
2023-08-13 17:15:28+00:00,20.0,153.0,10.9,5.8,good
2023-08-13 17:28:48+00:00,20.0,157.0,10.9,4.1,good
2023-08-13 17:38:48+00:00,20.0,165.0,10.9,4.3,good
2023-08-13 17:48:48+00:00,20.0,169.0,10.9,4.1,good
2023-08-13 17:58:48+00:00,20.0,172.0,10.9,4.9,good
2023-08-13 18:12:08+00:00,20.0,173.0,10.9,4.3,good
2023-08-13 18:22:07+00:00,20.0,174.0,10.9,3.7,good
2023-08-13 18:32:07+00:00,20.0,175.0,10.9,2.9,good
2023-08-13 18:45:27+00:00,20.0,176.0,10.9,1.9,good
2023-08-13 18:55:27+00:00,20.0,176.0,10.8,1.1,good
2023-08-13 19:05:27+00:00,20.0,176.0,10.8,0.7,good
2023-08-13 21:18:46+00:00,19.7,175.0,10.8,0.6,error
2023-08-13 22:58:46+00:00,19.3,177.0,10.7,0.4,error
2023-08-14 00:38:45+00:00,19.0,179.0,10.6,0.6,error
2023-08-14 02:18:44+00:00,18.6,179.0,10.6,0.6,error
2023-08-14 03:58:44+00:00,18.2,179.0,10.6,3.8,error
2023-08-14 04:05:23+00:00,18.1,178.0,10.5,3.9,good
2023-08-14 04:15:24+00:00,18.0,177.0,10.5,4.1,good
2023-08-14 04:25:23+00:00,18.0,177.0,10.5,4.1,good
2023-08-14 04:38:43+00:00,18.0,178.0,10.5,4.1,good
2023-08-14 04:48:43+00:00,18.0,178.0,10.5,4.1,good
2023-08-14 04:58:43+00:00,17.9,178.0,10.5,4.1,good
2023-08-14 05:12:03+00:00,17.9,178.0,10.6,4.1,good
2023-08-14 05:22:03+00:00,17.8,178.0,10.6,3.9,good
2023-08-14 05:32:03+00:00,17.8,177.0,10.6,4.1,good
2023-08-14 05:42:03+00:00,17.8,177.0,10.6,4.1,good
2023-08-14 05:55:23+00:00,17.8,176.0,10.6,4.1,good
2023-08-14 06:05:23+00:00,17.8,174.0,10.6,4.1,good
2023-08-14 06:15:23+00:00,17.7,175.0,10.6,4.1,good
2023-08-14 06:28:43+00:00,17.7,176.0,10.6,4.1,good
2023-08-14 06:38:42+00:00,17.7,175.0,10.6,4.1,good
2023-08-14 06:48:42+00:00,17.7,174.0,10.6,4.1,good
2023-08-14 07:02:02+00:00,17.6,175.0,10.6,4.1,good
2023-08-14 07:12:02+00:00,17.6,174.0,10.6,4.1,good
2023-08-14 07:22:02+00:00,17.6,167.0,10.6,4.1,good
2023-08-14 07:32:02+00:00,17.6,159.0,10.6,4.1,good
2023-08-14 07:45:22+00:00,17.6,156.0,10.6,4.1,good
2023-08-14 07:55:22+00:00,17.6,150.0,10.6,4.1,good
2023-08-14 08:05:22+00:00,17.6,149.0,10.6,4.1,good
2023-08-14 08:18:42+00:00,17.6,145.0,10.6,4.1,good
2023-08-14 08:28:42+00:00,17.6,141.0,10.6,4.1,good
2023-08-14 08:38:42+00:00,17.6,140.0,10.6,4.1,good
2023-08-14 08:52:01+00:00,17.6,139.0,10.7,5.9,good
2023-08-14 09:02:01+00:00,17.7,137.0,10.7,6.1,good
2023-08-14 09:12:01+00:00,17.7,138.0,10.7,6.1,good
2023-08-14 09:25:21+00:00,17.8,136.0,10.7,6.2,good
2023-08-14 09:35:21+00:00,17.8,134.0,10.7,6.2,good
2023-08-14 09:45:21+00:00,17.8,134.0,10.7,6.1,good
2023-08-14 09:55:21+00:00,17.8,133.0,10.7,6.2,good
2023-08-14 10:08:41+00:00,17.8,133.0,10.8,6.2,good
2023-08-14 10:18:41+00:00,17.9,134.0,10.7,6.2,good
2023-08-14 10:28:41+00:00,17.9,133.0,10.7,6.1,good
2023-08-14 10:42:01+00:00,18.0,132.0,10.7,6.2,good
2023-08-14 10:52:01+00:00,18.0,133.0,10.7,6.2,good
2023-08-14 11:02:01+00:00,18.0,132.0,10.8,6.2,good
2023-08-14 11:15:21+00:00,18.1,132.0,10.8,6.2,good
2023-08-14 11:25:21+00:00,18.1,133.0,10.8,6.1,good
2023-08-14 11:35:20+00:00,18.2,132.0,10.8,6.1,good
2023-08-14 11:45:20+00:00,18.3,132.0,10.8,6.1,good
2023-08-14 11:58:40+00:00,18.3,131.0,10.8,6.0,good
2023-08-14 12:08:40+00:00,18.4,130.0,10.8,6.1,good
2023-08-14 12:18:40+00:00,18.5,131.0,10.8,6.1,good
2023-08-14 12:32:00+00:00,18.5,131.0,10.8,6.1,good
2023-08-14 12:42:00+00:00,18.6,130.0,10.8,6.1,good
2023-08-14 12:52:00+00:00,18.6,130.0,10.9,5.7,good
2023-08-14 13:05:20+00:00,18.7,131.0,10.9,6.3,good
2023-08-14 13:15:20+00:00,18.8,131.0,10.9,5.8,good
2023-08-14 13:25:20+00:00,18.8,134.0,10.9,6.1,good
2023-08-14 13:35:20+00:00,19.0,135.0,10.9,5.9,good
2023-08-14 13:48:40+00:00,19.0,134.0,10.9,5.7,good
2023-08-14 13:58:40+00:00,19.1,133.0,10.9,6.2,good
2023-08-14 14:08:39+00:00,19.1,134.0,10.9,6.1,good
2023-08-14 14:21:59+00:00,19.3,134.0,10.9,6.3,good
2023-08-14 14:31:59+00:00,19.3,133.0,10.9,5.5,good
2023-08-14 14:41:59+00:00,19.4,135.0,10.9,5.8,good
2023-08-14 14:55:19+00:00,19.4,132.0,10.9,5.4,good
2023-08-14 15:05:19+00:00,19.5,132.0,10.9,6.0,good
2023-08-14 15:15:19+00:00,19.5,134.0,10.9,6.2,good
2023-08-14 15:28:39+00:00,19.6,137.0,10.9,5.6,good
2023-08-14 15:38:39+00:00,19.6,137.0,10.9,4.2,good
2023-08-14 15:48:39+00:00,19.7,137.0,10.9,6.2,good
2023-08-14 15:58:39+00:00,19.8,134.0,10.9,6.0,good
2023-08-14 16:11:59+00:00,19.8,134.0,10.9,5.9,good
2023-08-14 16:21:59+00:00,19.9,135.0,10.9,5.8,good
2023-08-14 16:31:59+00:00,20.0,135.0,10.9,5.0,good
2023-08-14 16:45:18+00:00,20.0,135.0,10.9,4.2,good
2023-08-14 16:55:18+00:00,20.0,139.0,10.9,4.1,good
2023-08-14 17:05:18+00:00,20.1,141.0,10.9,4.1,good
2023-08-14 17:18:38+00:00,20.1,144.0,10.9,5.1,good
2023-08-14 17:28:38+00:00,20.1,148.0,10.9,4.1,good
2023-08-14 17:38:38+00:00,20.1,150.0,10.9,5.8,good
2023-08-14 17:48:38+00:00,20.2,153.0,10.9,5.1,good
2023-08-14 18:01:58+00:00,20.2,156.0,10.9,5.0,good
2023-08-14 18:11:58+00:00,20.3,166.0,10.9,4.2,good
2023-08-14 18:21:58+00:00,20.3,170.0,10.9,4.0,good
2023-08-14 18:35:18+00:00,20.3,172.0,10.9,3.1,good
2023-08-14 18:45:18+00:00,20.3,172.0,10.9,2.0,good
2023-08-14 18:55:18+00:00,20.3,174.0,10.9,1.0,good
2023-08-14 19:08:37+00:00,20.3,174.0,10.8,0.5,good
2023-08-14 20:48:37+00:00,20.2,179.0,10.8,0.6,error
2023-08-14 22:28:36+00:00,19.9,179.0,10.7,0.6,error
2023-08-15 00:41:55+00:00,19.6,179.0,10.7,0.6,error
2023-08-15 02:21:54+00:00,19.3,178.0,10.7,0.6,error
2023-08-15 04:01:54+00:00,19.0,177.0,10.6,3.9,error
2023-08-15 04:05:14+00:00,19.0,177.0,10.6,4.1,good
2023-08-15 04:15:14+00:00,19.0,178.0,10.6,4.1,good
2023-08-15 04:28:34+00:00,18.9,178.0,10.6,4.1,good
2023-08-15 04:38:33+00:00,18.9,176.0,10.7,4.1,good
2023-08-15 04:48:33+00:00,18.8,172.0,10.6,4.1,good
2023-08-15 05:01:53+00:00,18.8,170.0,10.6,4.1,good
2023-08-15 05:11:53+00:00,18.8,166.0,10.7,4.1,good
2023-08-15 05:21:53+00:00,18.8,159.0,10.7,4.1,good
2023-08-15 05:31:53+00:00,18.8,154.0,10.7,4.1,good
2023-08-15 05:45:13+00:00,18.8,151.0,10.7,4.1,good
2023-08-15 05:55:13+00:00,18.8,148.0,10.7,4.1,good
2023-08-15 06:05:13+00:00,18.8,145.0,10.7,3.9,good
2023-08-15 06:18:33+00:00,18.8,142.0,10.7,4.1,good
2023-08-15 06:28:33+00:00,18.7,142.0,10.7,4.1,good
2023-08-15 06:38:33+00:00,18.7,142.0,10.7,4.1,good
2023-08-15 06:51:53+00:00,18.7,145.0,10.7,4.1,good
2023-08-15 07:01:52+00:00,18.7,144.0,10.7,4.1,good
2023-08-15 07:11:52+00:00,18.7,138.0,10.7,4.1,good
2023-08-15 07:21:52+00:00,18.7,137.0,10.8,4.1,good
2023-08-15 07:35:12+00:00,18.7,136.0,10.7,4.1,good
2023-08-15 07:45:12+00:00,18.7,136.0,10.7,4.1,good
2023-08-15 07:55:12+00:00,18.7,135.0,10.8,4.1,good
2023-08-15 08:08:32+00:00,18.8,133.0,10.8,4.2,good
2023-08-15 08:18:32+00:00,18.8,134.0,10.8,4.1,good
2023-08-15 08:28:32+00:00,18.8,135.0,10.8,4.2,good
2023-08-15 08:41:52+00:00,18.8,134.0,10.8,4.1,good
2023-08-15 08:51:52+00:00,18.8,131.0,10.8,5.8,good
2023-08-15 09:01:52+00:00,18.8,131.0,10.8,6.0,good
2023-08-15 09:15:12+00:00,18.9,131.0,10.8,6.1,good
2023-08-15 09:25:12+00:00,18.9,131.0,10.8,6.1,good
2023-08-15 09:35:11+00:00,19.0,130.0,10.8,6.1,good
2023-08-15 09:45:11+00:00,19.0,130.0,10.9,6.1,good
2023-08-15 09:58:31+00:00,19.0,131.0,10.9,6.1,good
2023-08-15 10:08:31+00:00,19.1,132.0,10.9,6.1,good
2023-08-15 10:18:31+00:00,19.1,130.0,10.9,6.1,good
2023-08-15 10:31:51+00:00,19.2,130.0,10.9,6.1,good
2023-08-15 10:41:51+00:00,19.2,190.0,3.1,6.1,error
2023-08-15 10:51:51+00:00,19.2,191.0,3.1,6.1,good
2023-08-15 11:05:11+00:00,19.4,131.0,10.9,6.1,error
2023-08-15 11:15:11+00:00,19.5,132.0,10.9,6.1,good
2023-08-15 11:25:11+00:00,19.5,130.0,10.9,6.1,good
2023-08-15 11:35:11+00:00,19.6,131.0,10.9,6.1,good
2023-08-15 11:48:31+00:00,19.6,132.0,10.9,6.1,good
2023-08-15 11:58:31+00:00,19.6,191.0,3.1,6.1,error
2023-08-15 12:08:30+00:00,19.8,131.0,10.9,6.1,error
2023-08-15 12:21:50+00:00,19.8,191.0,3.1,6.1,error
2023-08-15 12:31:50+00:00,20.0,131.0,11.0,6.1,error
2023-08-15 12:41:50+00:00,20.0,192.0,3.1,6.1,error
2023-08-15 12:55:10+00:00,20.0,191.0,3.1,6.1,good
2023-08-15 13:05:10+00:00,20.2,131.0,11.0,6.1,error
2023-08-15 13:15:10+00:00,20.3,130.0,11.0,6.1,good
2023-08-15 13:28:30+00:00,20.4,131.0,11.0,6.1,good
2023-08-15 13:38:30+00:00,20.4,190.0,3.1,6.1,error
2023-08-15 13:48:30+00:00,20.4,191.0,3.1,6.1,good
2023-08-15 13:58:30+00:00,20.7,129.0,11.0,6.1,error
2023-08-15 14:11:50+00:00,20.8,129.0,11.0,6.1,good
2023-08-15 14:21:50+00:00,20.9,129.0,11.0,6.1,good
2023-08-15 14:31:50+00:00,20.9,191.0,3.1,6.1,error
2023-08-15 14:45:10+00:00,20.9,191.0,3.1,6.1,good
2023-08-15 14:55:09+00:00,20.9,190.0,3.1,6.1,good
2023-08-15 15:05:09+00:00,21.3,131.0,11.0,6.1,error
2023-08-15 15:18:29+00:00,21.3,190.0,3.1,6.1,error
2023-08-15 15:28:29+00:00,21.5,132.0,11.0,6.1,error
2023-08-15 15:38:29+00:00,21.5,132.0,11.0,6.1,good
2023-08-15 15:48:29+00:00,21.6,131.0,11.0,6.0,good
2023-08-15 16:01:49+00:00,21.6,132.0,11.0,6.0,good
2023-08-15 16:11:49+00:00,21.7,134.0,11.0,6.0,good
2023-08-15 16:21:49+00:00,21.8,135.0,11.0,6.0,good
2023-08-15 16:35:09+00:00,21.8,134.0,11.0,5.9,good
2023-08-15 16:45:09+00:00,21.8,136.0,11.0,5.8,good
2023-08-15 16:55:09+00:00,21.9,136.0,11.0,5.8,good
2023-08-15 17:08:29+00:00,21.9,138.0,11.0,5.3,good
2023-08-15 17:18:29+00:00,22.0,140.0,11.0,4.1,good
2023-08-15 17:28:28+00:00,22.0,143.0,11.0,5.6,good
2023-08-15 17:38:28+00:00,22.0,148.0,11.0,4.1,good
2023-08-15 17:51:48+00:00,22.0,159.0,11.0,4.1,good
2023-08-15 18:01:48+00:00,22.0,166.0,11.0,4.1,good
2023-08-15 18:11:48+00:00,22.0,170.0,11.0,4.1,good
2023-08-15 18:25:08+00:00,22.0,173.0,11.0,3.3,good
2023-08-15 18:35:08+00:00,22.0,173.0,10.9,2.3,good
2023-08-15 18:45:08+00:00,22.0,174.0,10.9,1.4,good
2023-08-15 18:58:28+00:00,22.0,176.0,10.9,0.8,good
2023-08-15 20:38:27+00:00,21.8,179.0,10.9,0.4,error
2023-08-15 22:18:26+00:00,21.4,180.0,10.8,0.6,error
2023-08-16 00:31:45+00:00,21.0,179.0,10.8,0.6,error
2023-08-16 02:11:45+00:00,20.6,180.0,10.8,0.6,error
2023-08-16 03:51:45+00:00,20.1,178.0,10.7,3.7,error
2023-08-16 03:55:04+00:00,20.0,178.0,10.7,4.1,good
2023-08-16 04:05:04+00:00,20.0,178.0,10.7,4.1,good
2023-08-16 04:18:24+00:00,20.0,178.0,10.7,4.1,good
2023-08-16 04:28:24+00:00,20.0,176.0,10.7,4.1,good
2023-08-16 04:38:24+00:00,19.9,175.0,10.7,4.1,good
2023-08-16 04:51:44+00:00,19.9,172.0,10.7,4.1,good
2023-08-16 05:01:44+00:00,19.8,171.0,10.7,4.1,good
2023-08-16 05:11:44+00:00,19.8,169.0,10.7,4.1,good
2023-08-16 05:21:43+00:00,19.8,164.0,10.7,4.1,good
2023-08-16 05:35:03+00:00,19.8,162.0,10.7,4.1,good
2023-08-16 05:45:03+00:00,19.8,167.0,10.7,4.1,good
2023-08-16 05:55:03+00:00,19.8,164.0,10.8,4.1,good
2023-08-16 06:08:23+00:00,19.7,161.0,10.8,4.1,good
2023-08-16 06:18:23+00:00,19.7,157.0,10.8,4.1,good
2023-08-16 06:28:23+00:00,19.7,154.0,10.8,4.1,good
2023-08-16 06:41:43+00:00,19.7,153.0,10.8,4.1,good
2023-08-16 06:51:43+00:00,19.6,150.0,10.8,4.1,good
2023-08-16 07:01:43+00:00,19.6,150.0,10.8,4.1,good
2023-08-16 07:11:43+00:00,19.6,147.0,10.8,4.1,good
2023-08-16 07:25:03+00:00,19.6,146.0,10.8,4.1,good
2023-08-16 07:35:03+00:00,19.6,147.0,10.8,4.1,good
2023-08-16 07:45:03+00:00,19.6,146.0,10.8,4.1,good
2023-08-16 07:58:23+00:00,19.6,144.0,10.8,4.1,good
2023-08-16 08:08:23+00:00,19.6,141.0,10.8,4.1,good
2023-08-16 08:18:23+00:00,19.6,141.0,10.8,4.1,good
2023-08-16 08:31:43+00:00,19.6,139.0,10.8,4.1,good
2023-08-16 08:41:43+00:00,19.7,140.0,10.9,4.1,good
2023-08-16 08:51:43+00:00,19.7,137.0,10.9,4.1,good
2023-08-16 09:05:03+00:00,19.7,139.0,10.9,5.9,good
2023-08-16 09:15:02+00:00,19.7,139.0,10.9,6.0,good
2023-08-16 09:25:02+00:00,19.8,138.0,10.9,6.1,good
2023-08-16 09:35:02+00:00,19.8,138.0,10.9,6.1,good
2023-08-16 09:48:22+00:00,19.8,136.0,10.9,6.0,good
2023-08-16 09:58:22+00:00,19.8,137.0,10.9,6.1,good
2023-08-16 10:08:22+00:00,19.9,137.0,10.9,6.1,good
2023-08-16 10:21:42+00:00,19.9,190.0,3.1,6.1,error
2023-08-16 10:31:42+00:00,20.0,137.0,11.0,6.1,error
2023-08-16 10:41:42+00:00,20.0,135.0,11.0,6.0,good
2023-08-16 10:55:02+00:00,20.0,192.0,3.1,6.1,error
2023-08-16 11:05:02+00:00,20.1,135.0,11.0,6.0,error
2023-08-16 11:15:02+00:00,20.1,191.0,3.1,6.0,error
2023-08-16 11:25:02+00:00,20.3,134.0,11.0,6.0,error
2023-08-16 11:38:22+00:00,20.4,137.0,11.0,6.1,good
2023-08-16 11:48:22+00:00,20.4,192.0,3.1,6.1,error
2023-08-16 11:58:21+00:00,20.4,190.0,3.1,6.1,good
2023-08-16 12:11:41+00:00,20.6,136.0,11.0,6.1,error
